[00:03:04.053] 975628 7.02 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:04.053] 975628 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:04.081] 975631 15.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:04.756] 975727 15.97 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:05.053] 975770 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.709/3.2 ms, Frame: 1.0/7.043/16.0 ms, FPS: 141.990 (initial: 144.000). Nodes:
[00:03:05.053] 975770 7.02 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:05.053] 975770 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:05.222] 975793 13.86 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:05.748] 975868 14.32 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:06.053] 975912 7.01 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.698/3.7 ms, Frame: 1.1/7.043/14.3 ms, FPS: 141.995 (initial: 144.000). Nodes:
[00:03:06.053] 975912 7.03 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:06.053] 975912 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:06.053] 975912 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:06.082] 975915 15.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:06.165] 975926 14.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:06.485] 975971 15.18 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:07.053] 976053 6.95 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.692/3.4 ms, Frame: 2.5/7.093/15.7 ms, FPS: 140.993 (initial: 144.000). Nodes:
[00:03:07.053] 976053 6.97 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:07.053] 976053 6.98 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:07.053] 976053 6.98 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:07.813] 976161 9.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:07.958] 976181 15.80 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.003] 976186 19.71 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:08.003] 976186 19.74 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.053] 976194 7.03 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.672/4.4 ms, Frame: 1.1/7.093/19.7 ms, FPS: 140.988 (initial: 144.000). Nodes:
[00:03:08.053] 976194 7.06 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:08.053] 976194 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:08.053] 976194 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:08.083] 976197 15.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.277] 976224 15.46 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.484] 976253 14.78 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.547] 976261 14.46 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.756] 976290 15.72 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.805] 976296 15.83 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:08.901] 976309 14.90 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:09.060] 976332 7.06 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.706/3.6 ms, Frame: 2.4/7.297/15.9 ms, FPS: 137.037 (initial: 144.000). Nodes:
[00:03:09.060] 976332 7.08 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:09.060] 976332 7.09 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:09.060] 976332 7.10 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:09.300] 976365 18.10 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:09.300] 976365 18.12 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:09.874] 976447 14.82 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:10.003] 976464 19.68 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:10.004] 976464 19.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:10.067] 976474 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.672/3.4 ms, Frame: 1.1/7.092/19.7 ms, FPS: 141.010 (initial: 144.000). Nodes:
[00:03:10.067] 976474 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:10.067] 976474 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:10.082] 976475 14.38 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:10.548] 976541 15.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:10.693] 976561 14.78 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:11.076] 976616 8.58 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.698/3.8 ms, Frame: 1.1/7.102/15.9 ms, FPS: 140.799 (initial: 144.000). Nodes:
[00:03:11.076] 976616 8.60 Root/Context1 (FrameProfiler.cpp,142) | PreProcessFunctions (0.1 ms)
[00:03:11.076] 976616 8.60 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:11.076] 976616 8.61 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:11.076] 976616 8.61 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:11.283] 976645 14.34 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:11.875] 976729 15.73 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:11.957] 976740 14.85 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.081] 976758 6.92 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.691/3.5 ms, Frame: 1.2/7.081/15.7 ms, FPS: 141.229 (initial: 144.000). Nodes:
[00:03:12.081] 976758 6.95 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:12.081] 976758 6.96 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:12.081] 976758 6.97 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[00:03:12.081] 976758 6.97 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.2 ms)
[00:03:12.402] 976803 15.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.500] 976816 15.46 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.548] 976822 15.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.630] 976833 14.45 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.758] 976850 16.62 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:12.802] 976855 18.85 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:12.802] 976855 18.87 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:13.088] 976897 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.703/3.7 ms, Frame: 1.1/7.245/18.9 ms, FPS: 138.031 (initial: 144.000). Nodes:
[00:03:13.088] 976897 7.06 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:13.088] 976897 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:13.088] 976897 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.6 ms)
[00:03:13.757] 976992 15.04 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:13.958] 977020 14.91 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.089] 977039 4.69 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.708/4.1 ms, Frame: 1.1/7.043/15.1 ms, FPS: 141.994 (initial: 144.000). Nodes:
[00:03:14.089] 977039 4.71 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.8 ms)
[00:03:14.089] 977039 4.72 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:14.089] 977039 4.72 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:14.423] 977086 14.73 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.477] 977093 13.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.499] 977095 20.69 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:14.499] 977095 20.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.637] 977114 7.99 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.695] 977121 15.62 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.756] 977129 14.93 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:14.832] 977139 7.95 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:15.095] 977176 8.73 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.3/0.691/3.4 ms, Frame: 1.0/7.345/20.7 ms, FPS: 136.145 (initial: 144.000). Nodes:
[00:03:15.095] 977176 8.77 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.9 ms)
[00:03:15.095] 977176 8.79 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:15.095] 977176 8.79 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:15.095] 977176 8.80 Root/Context1 (FrameProfiler.cpp,142) | Root/string as json 3 (0.1 ms)
[00:03:15.139] 977182 16.10 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:15.221] 977193 14.49 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:15.471] 977228 13.92 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:15.602] 977246 13.69 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.021] 977305 15.51 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.096] 977316 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.713/3.5 ms, Frame: 1.0/7.149/16.1 ms, FPS: 139.882 (initial: 144.000). Nodes:
[00:03:16.096] 977316 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:16.096] 977316 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:16.096] 977316 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:16.228] 977334 14.17 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.402] 977358 14.75 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.501] 977371 16.84 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.758] 977407 16.02 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:16.888] 977424 21.14 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:16.888] 977424 21.15 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:16.902] 977425 13.86 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:17.030] 977442 17.52 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:17.030] 977442 17.54 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:17.075] 977448 14.40 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:17.103] 977452 7.22 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.4/0.706/3.6 ms, Frame: 1.1/7.405/21.2 ms, FPS: 135.047 (initial: 144.000). Nodes:
[00:03:17.103] 977452 7.25 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.6 ms)
[00:03:17.103] 977452 7.27 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:17.103] 977452 7.27 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:17.160] 977459 15.29 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:17.221] 977467 14.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:17.367] 977487 14.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.013] 977579 8.14 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.110] 977594 7.17 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.675/3.5 ms, Frame: 1.0/7.091/15.3 ms, FPS: 141.021 (initial: 144.000). Nodes:
[00:03:18.110] 977594 7.21 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:18.110] 977594 7.21 Root/Context1 (FrameProfiler.cpp,142) | Root/string as json 3 (0.4 ms)
[00:03:18.402] 977634 14.49 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.499] 977647 14.62 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.549] 977653 15.44 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.680] 977671 11.41 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.693] 977672 13.25 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:18.887] 977699 10.83 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.117] 977732 7.01 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.683/3.2 ms, Frame: 1.1/7.296/15.5 ms, FPS: 137.054 (initial: 144.000). Nodes:
[00:03:19.117] 977732 7.03 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:19.117] 977732 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:19.117] 977732 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:19.221] 977746 13.37 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.493] 977784 14.68 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.547] 977791 7.96 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.766] 977821 16.73 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.874] 977836 13.94 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:19.957] 977847 13.98 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:20.020] 977855 14.21 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:20.117] 977869 7.01 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.3/0.682/3.4 ms, Frame: 1.0/7.300/16.8 ms, FPS: 136.991 (initial: 144.000). Nodes:
[00:03:20.117] 977869 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:20.117] 977869 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:20.117] 977869 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:20.422] 977912 13.75 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:20.804] 977966 20.05 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:20.804] 977966 20.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:21.075] 978004 13.91 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:21.117] 978011 7.06 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.685/3.5 ms, Frame: 1.0/7.043/20.1 ms, FPS: 141.989 (initial: 144.000). Nodes:
[00:03:21.117] 978011 7.08 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:21.117] 978011 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:21.300] 978035 16.29 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:21.347] 978041 14.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:21.556] 978070 15.31 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:21.603] 978075 21.01 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:21.603] 978075 21.03 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:21.703] 978087 22.84 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:21.703] 978087 22.86 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:22.002] 978129 17.13 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:22.083] 978140 14.11 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:22.117] 978145 7.09 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 10 frames dropped. Process: 0.3/0.674/3.3 ms, Frame: 2.1/7.463/22.9 ms, FPS: 133.986 (initial: 144.000). Nodes:
[00:03:22.117] 978145 7.12 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:22.117] 978145 7.12 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:22.117] 978145 7.13 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:22.165] 978151 12.65 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:23.601] 978356 18.70 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:23.601] 978356 18.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:23.811] 978386 13.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:24.124] 978431 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.685/3.5 ms, Frame: 1.0/7.043/18.7 ms, FPS: 141.993 (initial: 144.000). Nodes:
[00:03:24.124] 978431 7.03 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:03:24.124] 978431 7.03 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:24.212] 978443 11.72 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:24.484] 978481 12.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:25.132] 978574 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.3/0.683/3.5 ms, Frame: 1.1/7.042/14.0 ms, FPS: 142.004 (initial: 144.000). Nodes:
[00:03:25.132] 978574 7.06 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:25.132] 978574 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.2 ms)
[00:03:25.132] 978574 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[00:03:25.132] 978574 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:25.347] 978604 14.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:25.602] 978639 19.34 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:25.602] 978639 19.36 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:25.811] 978668 12.54 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:26.005] 978695 12.12 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:26.148] 978715 16.30 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.697/3.5 ms, Frame: 1.3/7.208/19.4 ms, FPS: 138.741 (initial: 144.000). Nodes:
[00:03:26.148] 978715 16.31 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:26.148] 978715 16.32 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:26.148] 978715 16.32 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:26.213] 978724 11.87 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:26.483] 978762 11.58 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:26.900] 978821 18.20 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:26.900] 978821 18.23 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:27.153] 978858 6.98 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.4/0.694/3.4 ms, Frame: 1.5/7.026/18.2 ms, FPS: 142.338 (initial: 144.000). Nodes:
[00:03:27.153] 978858 6.99 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:27.153] 978858 7.00 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:27.684] 978933 11.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:27.812] 978950 13.47 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:28.021] 978979 13.76 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:28.153] 978998 4.95 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.680/3.5 ms, Frame: 1.0/7.143/16.0 ms, FPS: 139.992 (initial: 144.000). Nodes:
[00:03:28.153] 978998 4.97 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:28.153] 978998 4.97 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:28.153] 978998 4.98 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:28.213] 979006 11.74 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:28.569] 979056 20.56 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:28.569] 979056 20.58 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:28.677] 979071 10.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:28.949] 979109 11.29 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.075] 979126 12.90 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.153] 979137 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.684/4.0 ms, Frame: 1.0/7.195/20.6 ms, FPS: 138.990 (initial: 144.000). Nodes:
[00:03:29.153] 979137 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:29.153] 979137 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:29.153] 979137 7.09 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[00:03:29.202] 979143 14.62 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.284] 979154 13.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.605] 979199 21.41 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:29.605] 979199 21.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.682] 979209 15.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:29.767] 979220 16.65 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:30.149] 979274 16.81 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:30.160] 979276 7.06 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.686/4.2 ms, Frame: 0.9/7.245/21.4 ms, FPS: 138.034 (initial: 144.000). Nodes:
[00:03:30.160] 979276 7.09 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:03:30.160] 979276 7.10 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:30.160] 979276 7.10 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.5 ms)
[00:03:30.276] 979291 11.86 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:30.436] 979313 19.03 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:30.436] 979313 19.06 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:30.819] 979367 20.20 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:30.819] 979367 20.24 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:31.160] 979417 7.11 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.681/3.8 ms, Frame: 0.9/7.093/20.3 ms, FPS: 140.984 (initial: 144.000). Nodes:
[00:03:31.160] 979417 7.14 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:03:31.160] 979417 7.15 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:03:31.495] 979464 10.77 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:31.681] 979489 14.51 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:31.748] 979498 11.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:03:32.037] 979537 22.20 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:32.037] 979537 22.22 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:32.086] 979543 15.77 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:03:32.165] 979553 19.18 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:03:32.165] 979553 19.21 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
